,year_month,year,month,day,deaths,date
4770,2012M06,2012,6,2.0,50,2012-06-02
4771,2012M06,2012,6,3.0,37,2012-06-03
4772,2012M06,2012,6,4.0,61,2012-06-04
4773,2012M06,2012,6,5.0,45,2012-06-05
4774,2012M06,2012,6,6.0,41,2012-06-06
4775,2012M06,2012,6,7.0,40,2012-06-07
4776,2012M06,2012,6,8.0,36,2012-06-08
4777,2012M06,2012,6,9.0,41,2012-06-09
4778,2012M06,2012,6,10.0,43,2012-06-10
4779,2012M06,2012,6,11.0,52,2012-06-11
4780,2012M06,2012,6,12.0,45,2012-06-12
4781,2012M06,2012,6,13.0,50,2012-06-13
4782,2012M06,2012,6,14.0,46,2012-06-14
4783,2012M06,2012,6,15.0,56,2012-06-15
4784,2012M06,2012,6,16.0,38,2012-06-16
4785,2012M06,2012,6,17.0,46,2012-06-17
4786,2012M06,2012,6,18.0,47,2012-06-18
4787,2012M06,2012,6,19.0,53,2012-06-19
4788,2012M06,2012,6,20.0,59,2012-06-20
4789,2012M06,2012,6,21.0,51,2012-06-21
4790,2012M06,2012,6,22.0,60,2012-06-22
4791,2012M06,2012,6,23.0,47,2012-06-23
4792,2012M06,2012,6,24.0,56,2012-06-24
4793,2012M06,2012,6,25.0,49,2012-06-25
4794,2012M06,2012,6,26.0,50,2012-06-26
4795,2012M06,2012,6,27.0,47,2012-06-27
4796,2012M06,2012,6,28.0,45,2012-06-28
4797,2012M06,2012,6,29.0,52,2012-06-29
4798,2012M06,2012,6,30.0,44,2012-06-30
4801,2012M07,2012,7,1.0,50,2012-07-01
4802,2012M07,2012,7,2.0,55,2012-07-02
4803,2012M07,2012,7,3.0,57,2012-07-03
4804,2012M07,2012,7,4.0,75,2012-07-04
4805,2012M07,2012,7,5.0,54,2012-07-05
4806,2012M07,2012,7,6.0,58,2012-07-06
4807,2012M07,2012,7,7.0,54,2012-07-07
4808,2012M07,2012,7,8.0,54,2012-07-08
4809,2012M07,2012,7,9.0,41,2012-07-09
4810,2012M07,2012,7,10.0,53,2012-07-10
4811,2012M07,2012,7,11.0,47,2012-07-11
4812,2012M07,2012,7,12.0,53,2012-07-12
4813,2012M07,2012,7,13.0,41,2012-07-13
4814,2012M07,2012,7,14.0,56,2012-07-14
4815,2012M07,2012,7,15.0,44,2012-07-15
4816,2012M07,2012,7,16.0,45,2012-07-16
4817,2012M07,2012,7,17.0,42,2012-07-17
4818,2012M07,2012,7,18.0,50,2012-07-18
4819,2012M07,2012,7,19.0,40,2012-07-19
4820,2012M07,2012,7,20.0,56,2012-07-20
4821,2012M07,2012,7,21.0,52,2012-07-21
4822,2012M07,2012,7,22.0,39,2012-07-22
4823,2012M07,2012,7,23.0,46,2012-07-23
4824,2012M07,2012,7,24.0,46,2012-07-24
4825,2012M07,2012,7,25.0,32,2012-07-25
4826,2012M07,2012,7,26.0,36,2012-07-26
4827,2012M07,2012,7,27.0,52,2012-07-27
4828,2012M07,2012,7,28.0,49,2012-07-28
4829,2012M07,2012,7,29.0,53,2012-07-29
4830,2012M07,2012,7,30.0,49,2012-07-30
4831,2012M07,2012,7,31.0,50,2012-07-31
4833,2012M08,2012,8,1.0,44,2012-08-01
4834,2012M08,2012,8,2.0,30,2012-08-02
4835,2012M08,2012,8,3.0,55,2012-08-03
4836,2012M08,2012,8,4.0,50,2012-08-04
4837,2012M08,2012,8,5.0,37,2012-08-05
4838,2012M08,2012,8,6.0,33,2012-08-06
4839,2012M08,2012,8,7.0,53,2012-08-07
4840,2012M08,2012,8,8.0,54,2012-08-08
4841,2012M08,2012,8,9.0,58,2012-08-09
4842,2012M08,2012,8,10.0,61,2012-08-10
4843,2012M08,2012,8,11.0,43,2012-08-11
4844,2012M08,2012,8,12.0,48,2012-08-12
4845,2012M08,2012,8,13.0,47,2012-08-13
4846,2012M08,2012,8,14.0,39,2012-08-14
4847,2012M08,2012,8,15.0,52,2012-08-15
4848,2012M08,2012,8,16.0,40,2012-08-16
4849,2012M08,2012,8,17.0,44,2012-08-17
4850,2012M08,2012,8,18.0,43,2012-08-18
4851,2012M08,2012,8,19.0,51,2012-08-19
4852,2012M08,2012,8,20.0,39,2012-08-20
4853,2012M08,2012,8,21.0,43,2012-08-21
4854,2012M08,2012,8,22.0,44,2012-08-22
4855,2012M08,2012,8,23.0,44,2012-08-23
4856,2012M08,2012,8,24.0,45,2012-08-24
4857,2012M08,2012,8,25.0,56,2012-08-25
4858,2012M08,2012,8,26.0,47,2012-08-26
4859,2012M08,2012,8,27.0,55,2012-08-27
4860,2012M08,2012,8,28.0,49,2012-08-28
4861,2012M08,2012,8,29.0,57,2012-08-29
4862,2012M08,2012,8,30.0,56,2012-08-30
4863,2012M08,2012,8,31.0,50,2012-08-31
4865,2012M09,2012,9,1.0,33,2012-09-01
4866,2012M09,2012,9,2.0,34,2012-09-02
4867,2012M09,2012,9,3.0,40,2012-09-03
4868,2012M09,2012,9,4.0,46,2012-09-04
4869,2012M09,2012,9,5.0,58,2012-09-05
4870,2012M09,2012,9,6.0,49,2012-09-06
4871,2012M09,2012,9,7.0,43,2012-09-07
4872,2012M09,2012,9,8.0,41,2012-09-08
4873,2012M09,2012,9,9.0,40,2012-09-09
4874,2012M09,2012,9,10.0,37,2012-09-10
4875,2012M09,2012,9,11.0,47,2012-09-11
4876,2012M09,2012,9,12.0,59,2012-09-12
4877,2012M09,2012,9,13.0,43,2012-09-13
4878,2012M09,2012,9,14.0,46,2012-09-14
4879,2012M09,2012,9,15.0,52,2012-09-15
4880,2012M09,2012,9,16.0,43,2012-09-16
4881,2012M09,2012,9,17.0,40,2012-09-17
4882,2012M09,2012,9,18.0,45,2012-09-18
4883,2012M09,2012,9,19.0,45,2012-09-19
4884,2012M09,2012,9,20.0,47,2012-09-20
4885,2012M09,2012,9,21.0,57,2012-09-21
4886,2012M09,2012,9,22.0,57,2012-09-22
4887,2012M09,2012,9,23.0,51,2012-09-23
4888,2012M09,2012,9,24.0,49,2012-09-24
4889,2012M09,2012,9,25.0,48,2012-09-25
4890,2012M09,2012,9,26.0,56,2012-09-26
4891,2012M09,2012,9,27.0,52,2012-09-27
4892,2012M09,2012,9,28.0,49,2012-09-28
4893,2012M09,2012,9,29.0,49,2012-09-29
4894,2012M09,2012,9,30.0,54,2012-09-30
4897,2012M10,2012,10,1.0,53,2012-10-01
4898,2012M10,2012,10,2.0,46,2012-10-02
4899,2012M10,2012,10,3.0,47,2012-10-03
4900,2012M10,2012,10,4.0,60,2012-10-04
4901,2012M10,2012,10,5.0,57,2012-10-05
4902,2012M10,2012,10,6.0,45,2012-10-06
4903,2012M10,2012,10,7.0,54,2012-10-07
4904,2012M10,2012,10,8.0,55,2012-10-08
4905,2012M10,2012,10,9.0,48,2012-10-09
4906,2012M10,2012,10,10.0,53,2012-10-10
4907,2012M10,2012,10,11.0,54,2012-10-11
4908,2012M10,2012,10,12.0,59,2012-10-12
4909,2012M10,2012,10,13.0,58,2012-10-13
4910,2012M10,2012,10,14.0,55,2012-10-14
4911,2012M10,2012,10,15.0,58,2012-10-15
4912,2012M10,2012,10,16.0,40,2012-10-16
4913,2012M10,2012,10,17.0,51,2012-10-17
4914,2012M10,2012,10,18.0,48,2012-10-18
4915,2012M10,2012,10,19.0,48,2012-10-19
4916,2012M10,2012,10,20.0,50,2012-10-20
4917,2012M10,2012,10,21.0,60,2012-10-21
4918,2012M10,2012,10,22.0,55,2012-10-22
4919,2012M10,2012,10,23.0,54,2012-10-23
4920,2012M10,2012,10,24.0,61,2012-10-24
4921,2012M10,2012,10,25.0,45,2012-10-25
4922,2012M10,2012,10,26.0,49,2012-10-26
4923,2012M10,2012,10,27.0,52,2012-10-27
4924,2012M10,2012,10,28.0,60,2012-10-28
4925,2012M10,2012,10,29.0,44,2012-10-29
4926,2012M10,2012,10,30.0,48,2012-10-30
4927,2012M10,2012,10,31.0,35,2012-10-31
4929,2012M11,2012,11,1.0,66,2012-11-01
4930,2012M11,2012,11,2.0,61,2012-11-02
4931,2012M11,2012,11,3.0,59,2012-11-03
4932,2012M11,2012,11,4.0,60,2012-11-04
4933,2012M11,2012,11,5.0,50,2012-11-05
4934,2012M11,2012,11,6.0,52,2012-11-06
4935,2012M11,2012,11,7.0,59,2012-11-07
4936,2012M11,2012,11,8.0,51,2012-11-08
4937,2012M11,2012,11,9.0,41,2012-11-09
4938,2012M11,2012,11,10.0,67,2012-11-10
4939,2012M11,2012,11,11.0,55,2012-11-11
4940,2012M11,2012,11,12.0,42,2012-11-12
4941,2012M11,2012,11,13.0,48,2012-11-13
4942,2012M11,2012,11,14.0,37,2012-11-14
4943,2012M11,2012,11,15.0,53,2012-11-15
4944,2012M11,2012,11,16.0,68,2012-11-16
4945,2012M11,2012,11,17.0,53,2012-11-17
4946,2012M11,2012,11,18.0,61,2012-11-18
4947,2012M11,2012,11,19.0,46,2012-11-19
4948,2012M11,2012,11,20.0,42,2012-11-20
4949,2012M11,2012,11,21.0,48,2012-11-21
4950,2012M11,2012,11,22.0,48,2012-11-22
4951,2012M11,2012,11,23.0,60,2012-11-23
4952,2012M11,2012,11,24.0,49,2012-11-24
4953,2012M11,2012,11,25.0,48,2012-11-25
4954,2012M11,2012,11,26.0,42,2012-11-26
4955,2012M11,2012,11,27.0,54,2012-11-27
4956,2012M11,2012,11,28.0,59,2012-11-28
4957,2012M11,2012,11,29.0,42,2012-11-29
4958,2012M11,2012,11,30.0,46,2012-11-30
4961,2012M12,2012,12,1.0,62,2012-12-01
4962,2012M12,2012,12,2.0,46,2012-12-02
4963,2012M12,2012,12,3.0,61,2012-12-03
4964,2012M12,2012,12,4.0,44,2012-12-04
4965,2012M12,2012,12,5.0,64,2012-12-05
4966,2012M12,2012,12,6.0,57,2012-12-06
4967,2012M12,2012,12,7.0,52,2012-12-07
4968,2012M12,2012,12,8.0,47,2012-12-08
4969,2012M12,2012,12,9.0,39,2012-12-09
4970,2012M12,2012,12,10.0,37,2012-12-10
4971,2012M12,2012,12,11.0,63,2012-12-11
4972,2012M12,2012,12,12.0,41,2012-12-12
4973,2012M12,2012,12,13.0,59,2012-12-13
4974,2012M12,2012,12,14.0,55,2012-12-14
4975,2012M12,2012,12,15.0,49,2012-12-15
4976,2012M12,2012,12,16.0,60,2012-12-16
4977,2012M12,2012,12,17.0,56,2012-12-17
4978,2012M12,2012,12,18.0,58,2012-12-18
4979,2012M12,2012,12,19.0,58,2012-12-19
4980,2012M12,2012,12,20.0,55,2012-12-20
4981,2012M12,2012,12,21.0,47,2012-12-21
4982,2012M12,2012,12,22.0,46,2012-12-22
4983,2012M12,2012,12,23.0,65,2012-12-23
4984,2012M12,2012,12,24.0,46,2012-12-24
4985,2012M12,2012,12,25.0,66,2012-12-25
4986,2012M12,2012,12,26.0,48,2012-12-26
4987,2012M12,2012,12,27.0,59,2012-12-27
4988,2012M12,2012,12,28.0,55,2012-12-28
4989,2012M12,2012,12,29.0,59,2012-12-29
4990,2012M12,2012,12,30.0,46,2012-12-30
4991,2012M12,2012,12,31.0,53,2012-12-31
4993,2013M01,2013,1,1.0,58,2013-01-01
4994,2013M01,2013,1,2.0,60,2013-01-02
4995,2013M01,2013,1,3.0,51,2013-01-03
4996,2013M01,2013,1,4.0,57,2013-01-04
4997,2013M01,2013,1,5.0,56,2013-01-05
4998,2013M01,2013,1,6.0,67,2013-01-06
4999,2013M01,2013,1,7.0,57,2013-01-07
5000,2013M01,2013,1,8.0,55,2013-01-08
5001,2013M01,2013,1,9.0,57,2013-01-09
5002,2013M01,2013,1,10.0,56,2013-01-10
5003,2013M01,2013,1,11.0,67,2013-01-11
5004,2013M01,2013,1,12.0,66,2013-01-12
5005,2013M01,2013,1,13.0,52,2013-01-13
5006,2013M01,2013,1,14.0,55,2013-01-14
5007,2013M01,2013,1,15.0,65,2013-01-15
5008,2013M01,2013,1,16.0,67,2013-01-16
5009,2013M01,2013,1,17.0,52,2013-01-17
5010,2013M01,2013,1,18.0,62,2013-01-18
5011,2013M01,2013,1,19.0,63,2013-01-19
5012,2013M01,2013,1,20.0,62,2013-01-20
5013,2013M01,2013,1,21.0,64,2013-01-21
5014,2013M01,2013,1,22.0,65,2013-01-22
5015,2013M01,2013,1,23.0,64,2013-01-23
5016,2013M01,2013,1,24.0,55,2013-01-24
5017,2013M01,2013,1,25.0,51,2013-01-25
5018,2013M01,2013,1,26.0,71,2013-01-26
5019,2013M01,2013,1,27.0,68,2013-01-27
5020,2013M01,2013,1,28.0,56,2013-01-28
5021,2013M01,2013,1,29.0,58,2013-01-29
5022,2013M01,2013,1,30.0,64,2013-01-30
5023,2013M01,2013,1,31.0,71,2013-01-31
5025,2013M02,2013,2,1.0,60,2013-02-01
5026,2013M02,2013,2,2.0,66,2013-02-02
5027,2013M02,2013,2,3.0,71,2013-02-03
5028,2013M02,2013,2,4.0,56,2013-02-04
5029,2013M02,2013,2,5.0,61,2013-02-05
5030,2013M02,2013,2,6.0,62,2013-02-06
5031,2013M02,2013,2,7.0,71,2013-02-07
5032,2013M02,2013,2,8.0,52,2013-02-08
5033,2013M02,2013,2,9.0,55,2013-02-09
5034,2013M02,2013,2,10.0,49,2013-02-10
5035,2013M02,2013,2,11.0,69,2013-02-11
5036,2013M02,2013,2,12.0,60,2013-02-12
5037,2013M02,2013,2,13.0,58,2013-02-13
5038,2013M02,2013,2,14.0,57,2013-02-14
5039,2013M02,2013,2,15.0,61,2013-02-15
5040,2013M02,2013,2,16.0,55,2013-02-16
5041,2013M02,2013,2,17.0,68,2013-02-17
5042,2013M02,2013,2,18.0,55,2013-02-18
5043,2013M02,2013,2,19.0,73,2013-02-19
5044,2013M02,2013,2,20.0,73,2013-02-20
5045,2013M02,2013,2,21.0,59,2013-02-21
5046,2013M02,2013,2,22.0,60,2013-02-22
5047,2013M02,2013,2,23.0,71,2013-02-23
5048,2013M02,2013,2,24.0,59,2013-02-24
5049,2013M02,2013,2,25.0,61,2013-02-25
5050,2013M02,2013,2,26.0,66,2013-02-26
5051,2013M02,2013,2,27.0,69,2013-02-27
5052,2013M02,2013,2,28.0,73,2013-02-28
5057,2013M03,2013,3,1.0,69,2013-03-01
5058,2013M03,2013,3,2.0,67,2013-03-02
5059,2013M03,2013,3,3.0,57,2013-03-03
5060,2013M03,2013,3,4.0,65,2013-03-04
5061,2013M03,2013,3,5.0,76,2013-03-05
5062,2013M03,2013,3,6.0,73,2013-03-06
5063,2013M03,2013,3,7.0,41,2013-03-07
5064,2013M03,2013,3,8.0,58,2013-03-08
5065,2013M03,2013,3,9.0,52,2013-03-09
5066,2013M03,2013,3,10.0,65,2013-03-10
5067,2013M03,2013,3,11.0,70,2013-03-11
5068,2013M03,2013,3,12.0,54,2013-03-12
5069,2013M03,2013,3,13.0,55,2013-03-13
5070,2013M03,2013,3,14.0,47,2013-03-14
5071,2013M03,2013,3,15.0,64,2013-03-15
5072,2013M03,2013,3,16.0,68,2013-03-16
5073,2013M03,2013,3,17.0,66,2013-03-17
5074,2013M03,2013,3,18.0,64,2013-03-18
5075,2013M03,2013,3,19.0,66,2013-03-19
5076,2013M03,2013,3,20.0,62,2013-03-20
5077,2013M03,2013,3,21.0,52,2013-03-21
5078,2013M03,2013,3,22.0,64,2013-03-22
5079,2013M03,2013,3,23.0,51,2013-03-23
5080,2013M03,2013,3,24.0,46,2013-03-24
5081,2013M03,2013,3,25.0,53,2013-03-25
5082,2013M03,2013,3,26.0,49,2013-03-26
5083,2013M03,2013,3,27.0,55,2013-03-27
5084,2013M03,2013,3,28.0,54,2013-03-28
5085,2013M03,2013,3,29.0,64,2013-03-29
5086,2013M03,2013,3,30.0,49,2013-03-30
5087,2013M03,2013,3,31.0,56,2013-03-31
5089,2013M04,2013,4,1.0,50,2013-04-01
5090,2013M04,2013,4,2.0,49,2013-04-02
5091,2013M04,2013,4,3.0,69,2013-04-03
5092,2013M04,2013,4,4.0,63,2013-04-04
5093,2013M04,2013,4,5.0,65,2013-04-05
5094,2013M04,2013,4,6.0,55,2013-04-06
5095,2013M04,2013,4,7.0,56,2013-04-07
5096,2013M04,2013,4,8.0,46,2013-04-08
5097,2013M04,2013,4,9.0,58,2013-04-09
5098,2013M04,2013,4,10.0,59,2013-04-10
5099,2013M04,2013,4,11.0,57,2013-04-11
5100,2013M04,2013,4,12.0,54,2013-04-12
5101,2013M04,2013,4,13.0,72,2013-04-13
5102,2013M04,2013,4,14.0,55,2013-04-14
5103,2013M04,2013,4,15.0,49,2013-04-15
5104,2013M04,2013,4,16.0,59,2013-04-16
5105,2013M04,2013,4,17.0,49,2013-04-17
5106,2013M04,2013,4,18.0,58,2013-04-18
5107,2013M04,2013,4,19.0,62,2013-04-19
5108,2013M04,2013,4,20.0,50,2013-04-20
5109,2013M04,2013,4,21.0,77,2013-04-21
5110,2013M04,2013,4,22.0,46,2013-04-22
5111,2013M04,2013,4,23.0,51,2013-04-23
5112,2013M04,2013,4,24.0,58,2013-04-24
5113,2013M04,2013,4,25.0,43,2013-04-25
5114,2013M04,2013,4,26.0,57,2013-04-26
5115,2013M04,2013,4,27.0,63,2013-04-27
5116,2013M04,2013,4,28.0,51,2013-04-28
5117,2013M04,2013,4,29.0,45,2013-04-29
5118,2013M04,2013,4,30.0,52,2013-04-30
5121,2013M05,2013,5,1.0,39,2013-05-01
5122,2013M05,2013,5,2.0,50,2013-05-02
5123,2013M05,2013,5,3.0,42,2013-05-03
5124,2013M05,2013,5,4.0,47,2013-05-04
5125,2013M05,2013,5,5.0,53,2013-05-05
5126,2013M05,2013,5,6.0,43,2013-05-06
5127,2013M05,2013,5,7.0,58,2013-05-07
5128,2013M05,2013,5,8.0,50,2013-05-08
5129,2013M05,2013,5,9.0,55,2013-05-09
5130,2013M05,2013,5,10.0,46,2013-05-10
5131,2013M05,2013,5,11.0,60,2013-05-11
5132,2013M05,2013,5,12.0,42,2013-05-12
5133,2013M05,2013,5,13.0,49,2013-05-13
5134,2013M05,2013,5,14.0,57,2013-05-14
5135,2013M05,2013,5,15.0,40,2013-05-15
5136,2013M05,2013,5,16.0,40,2013-05-16
5137,2013M05,2013,5,17.0,48,2013-05-17
5138,2013M05,2013,5,18.0,45,2013-05-18
5139,2013M05,2013,5,19.0,45,2013-05-19
5140,2013M05,2013,5,20.0,34,2013-05-20
5141,2013M05,2013,5,21.0,50,2013-05-21
5142,2013M05,2013,5,22.0,39,2013-05-22
5143,2013M05,2013,5,23.0,52,2013-05-23
5144,2013M05,2013,5,24.0,49,2013-05-24
5145,2013M05,2013,5,25.0,57,2013-05-25
5146,2013M05,2013,5,26.0,57,2013-05-26
5147,2013M05,2013,5,27.0,43,2013-05-27
5148,2013M05,2013,5,28.0,44,2013-05-28
5149,2013M05,2013,5,29.0,42,2013-05-29
5150,2013M05,2013,5,30.0,51,2013-05-30
5151,2013M05,2013,5,31.0,37,2013-05-31
5153,2013M06,2013,6,1.0,53,2013-06-01
5154,2013M06,2013,6,2.0,40,2013-06-02
5155,2013M06,2013,6,3.0,52,2013-06-03
5156,2013M06,2013,6,4.0,42,2013-06-04
5157,2013M06,2013,6,5.0,48,2013-06-05
5158,2013M06,2013,6,6.0,47,2013-06-06
5159,2013M06,2013,6,7.0,49,2013-06-07
5160,2013M06,2013,6,8.0,46,2013-06-08
5161,2013M06,2013,6,9.0,60,2013-06-09
5162,2013M06,2013,6,10.0,38,2013-06-10
5163,2013M06,2013,6,11.0,47,2013-06-11
5164,2013M06,2013,6,12.0,43,2013-06-12
5165,2013M06,2013,6,13.0,52,2013-06-13
5166,2013M06,2013,6,14.0,56,2013-06-14
5167,2013M06,2013,6,15.0,51,2013-06-15
5168,2013M06,2013,6,16.0,64,2013-06-16
5169,2013M06,2013,6,17.0,64,2013-06-17
5170,2013M06,2013,6,18.0,65,2013-06-18
5171,2013M06,2013,6,19.0,55,2013-06-19
5172,2013M06,2013,6,20.0,58,2013-06-20
5173,2013M06,2013,6,21.0,63,2013-06-21
5174,2013M06,2013,6,22.0,66,2013-06-22
5175,2013M06,2013,6,23.0,57,2013-06-23
5176,2013M06,2013,6,24.0,62,2013-06-24
5177,2013M06,2013,6,25.0,52,2013-06-25
5178,2013M06,2013,6,26.0,49,2013-06-26
5179,2013M06,2013,6,27.0,52,2013-06-27
5180,2013M06,2013,6,28.0,55,2013-06-28
5181,2013M06,2013,6,29.0,42,2013-06-29
5182,2013M06,2013,6,30.0,40,2013-06-30
5185,2013M07,2013,7,1.0,43,2013-07-01
5186,2013M07,2013,7,2.0,50,2013-07-02
5187,2013M07,2013,7,3.0,38,2013-07-03
5188,2013M07,2013,7,4.0,50,2013-07-04
5189,2013M07,2013,7,5.0,45,2013-07-05
5190,2013M07,2013,7,6.0,46,2013-07-06
5191,2013M07,2013,7,7.0,53,2013-07-07
5192,2013M07,2013,7,8.0,66,2013-07-08
5193,2013M07,2013,7,9.0,46,2013-07-09
5194,2013M07,2013,7,10.0,55,2013-07-10
5195,2013M07,2013,7,11.0,55,2013-07-11
5196,2013M07,2013,7,12.0,51,2013-07-12
5197,2013M07,2013,7,13.0,43,2013-07-13
5198,2013M07,2013,7,14.0,48,2013-07-14
5199,2013M07,2013,7,15.0,51,2013-07-15
5200,2013M07,2013,7,16.0,39,2013-07-16
5201,2013M07,2013,7,17.0,56,2013-07-17
5202,2013M07,2013,7,18.0,37,2013-07-18
5203,2013M07,2013,7,19.0,49,2013-07-19
5204,2013M07,2013,7,20.0,46,2013-07-20
5205,2013M07,2013,7,21.0,55,2013-07-21
5206,2013M07,2013,7,22.0,52,2013-07-22
5207,2013M07,2013,7,23.0,57,2013-07-23
5208,2013M07,2013,7,24.0,34,2013-07-24
5209,2013M07,2013,7,25.0,50,2013-07-25
5210,2013M07,2013,7,26.0,45,2013-07-26
5211,2013M07,2013,7,27.0,56,2013-07-27
5212,2013M07,2013,7,28.0,52,2013-07-28
5213,2013M07,2013,7,29.0,67,2013-07-29
5214,2013M07,2013,7,30.0,34,2013-07-30
5215,2013M07,2013,7,31.0,51,2013-07-31
5217,2013M08,2013,8,1.0,50,2013-08-01
5218,2013M08,2013,8,2.0,52,2013-08-02
5219,2013M08,2013,8,3.0,51,2013-08-03
5220,2013M08,2013,8,4.0,40,2013-08-04
5221,2013M08,2013,8,5.0,47,2013-08-05
5222,2013M08,2013,8,6.0,61,2013-08-06
5223,2013M08,2013,8,7.0,56,2013-08-07
5224,2013M08,2013,8,8.0,56,2013-08-08
5225,2013M08,2013,8,9.0,39,2013-08-09
5226,2013M08,2013,8,10.0,53,2013-08-10
5227,2013M08,2013,8,11.0,46,2013-08-11
5228,2013M08,2013,8,12.0,45,2013-08-12
5229,2013M08,2013,8,13.0,53,2013-08-13
5230,2013M08,2013,8,14.0,59,2013-08-14
5231,2013M08,2013,8,15.0,46,2013-08-15
5232,2013M08,2013,8,16.0,36,2013-08-16
5233,2013M08,2013,8,17.0,44,2013-08-17
5234,2013M08,2013,8,18.0,32,2013-08-18
5235,2013M08,2013,8,19.0,55,2013-08-19
5236,2013M08,2013,8,20.0,57,2013-08-20
5237,2013M08,2013,8,21.0,46,2013-08-21
5238,2013M08,2013,8,22.0,41,2013-08-22
5239,2013M08,2013,8,23.0,46,2013-08-23
5240,2013M08,2013,8,24.0,47,2013-08-24
5241,2013M08,2013,8,25.0,44,2013-08-25
5242,2013M08,2013,8,26.0,52,2013-08-26
5243,2013M08,2013,8,27.0,48,2013-08-27
5244,2013M08,2013,8,28.0,41,2013-08-28
5245,2013M08,2013,8,29.0,36,2013-08-29
5246,2013M08,2013,8,30.0,54,2013-08-30
5247,2013M08,2013,8,31.0,40,2013-08-31
5249,2013M09,2013,9,1.0,40,2013-09-01
5250,2013M09,2013,9,2.0,45,2013-09-02
5251,2013M09,2013,9,3.0,47,2013-09-03
5252,2013M09,2013,9,4.0,41,2013-09-04
5253,2013M09,2013,9,5.0,52,2013-09-05
5254,2013M09,2013,9,6.0,46,2013-09-06
5255,2013M09,2013,9,7.0,39,2013-09-07
5256,2013M09,2013,9,8.0,49,2013-09-08
5257,2013M09,2013,9,9.0,42,2013-09-09
5258,2013M09,2013,9,10.0,59,2013-09-10
5259,2013M09,2013,9,11.0,44,2013-09-11
5260,2013M09,2013,9,12.0,53,2013-09-12
5261,2013M09,2013,9,13.0,41,2013-09-13
5262,2013M09,2013,9,14.0,56,2013-09-14
5263,2013M09,2013,9,15.0,51,2013-09-15
5264,2013M09,2013,9,16.0,59,2013-09-16
5265,2013M09,2013,9,17.0,47,2013-09-17
5266,2013M09,2013,9,18.0,48,2013-09-18
5267,2013M09,2013,9,19.0,53,2013-09-19
5268,2013M09,2013,9,20.0,55,2013-09-20
5269,2013M09,2013,9,21.0,46,2013-09-21
5270,2013M09,2013,9,22.0,43,2013-09-22
5271,2013M09,2013,9,23.0,54,2013-09-23
5272,2013M09,2013,9,24.0,41,2013-09-24
5273,2013M09,2013,9,25.0,45,2013-09-25
5274,2013M09,2013,9,26.0,56,2013-09-26
5275,2013M09,2013,9,27.0,66,2013-09-27
5276,2013M09,2013,9,28.0,60,2013-09-28
5277,2013M09,2013,9,29.0,49,2013-09-29
5278,2013M09,2013,9,30.0,46,2013-09-30
5281,2013M10,2013,10,1.0,45,2013-10-01
5282,2013M10,2013,10,2.0,66,2013-10-02
5283,2013M10,2013,10,3.0,39,2013-10-03
5284,2013M10,2013,10,4.0,55,2013-10-04
5285,2013M10,2013,10,5.0,46,2013-10-05
5286,2013M10,2013,10,6.0,35,2013-10-06
5287,2013M10,2013,10,7.0,65,2013-10-07
5288,2013M10,2013,10,8.0,41,2013-10-08
5289,2013M10,2013,10,9.0,45,2013-10-09
5290,2013M10,2013,10,10.0,47,2013-10-10
5291,2013M10,2013,10,11.0,58,2013-10-11
5292,2013M10,2013,10,12.0,62,2013-10-12
5293,2013M10,2013,10,13.0,51,2013-10-13
5294,2013M10,2013,10,14.0,54,2013-10-14
5295,2013M10,2013,10,15.0,53,2013-10-15
5296,2013M10,2013,10,16.0,52,2013-10-16
5297,2013M10,2013,10,17.0,53,2013-10-17
5298,2013M10,2013,10,18.0,52,2013-10-18
5299,2013M10,2013,10,19.0,49,2013-10-19
5300,2013M10,2013,10,20.0,53,2013-10-20
5301,2013M10,2013,10,21.0,54,2013-10-21
5302,2013M10,2013,10,22.0,44,2013-10-22
5303,2013M10,2013,10,23.0,51,2013-10-23
5304,2013M10,2013,10,24.0,57,2013-10-24
5305,2013M10,2013,10,25.0,43,2013-10-25
5306,2013M10,2013,10,26.0,51,2013-10-26
5307,2013M10,2013,10,27.0,41,2013-10-27
5308,2013M10,2013,10,28.0,58,2013-10-28
5309,2013M10,2013,10,29.0,48,2013-10-29
5310,2013M10,2013,10,30.0,46,2013-10-30
5311,2013M10,2013,10,31.0,44,2013-10-31
5313,2013M11,2013,11,1.0,41,2013-11-01
5314,2013M11,2013,11,2.0,47,2013-11-02
5315,2013M11,2013,11,3.0,61,2013-11-03
5316,2013M11,2013,11,4.0,46,2013-11-04
5317,2013M11,2013,11,5.0,57,2013-11-05
5318,2013M11,2013,11,6.0,43,2013-11-06
5319,2013M11,2013,11,7.0,46,2013-11-07
5320,2013M11,2013,11,8.0,52,2013-11-08
5321,2013M11,2013,11,9.0,45,2013-11-09
5322,2013M11,2013,11,10.0,37,2013-11-10
5323,2013M11,2013,11,11.0,51,2013-11-11
5324,2013M11,2013,11,12.0,49,2013-11-12
5325,2013M11,2013,11,13.0,49,2013-11-13
5326,2013M11,2013,11,14.0,54,2013-11-14
5327,2013M11,2013,11,15.0,48,2013-11-15
5328,2013M11,2013,11,16.0,48,2013-11-16
5329,2013M11,2013,11,17.0,41,2013-11-17
5330,2013M11,2013,11,18.0,48,2013-11-18
5331,2013M11,2013,11,19.0,43,2013-11-19
5332,2013M11,2013,11,20.0,36,2013-11-20
